CommentrId,ComtDate,LikeNumberID
69768,00:00.0,CM69768
69769,00:00.0,CM69769
69770,00:00.0,CM69770
69771,00:00.0,CM69771
69772,00:00.0,CM69772
69773,00:00.0,CM69773
69774,00:00.0,CM69774
69775,00:00.0,CM69775
69776,00:00.0,CM69776
69777,00:00.0,CM69777
69778,00:00.0,CM69778
69779,00:00.0,CM69779
69780,00:00.0,CM69780
69781,00:00.0,CM69781
69782,00:00.0,CM69782
69783,00:00.0,CM69783
69784,00:00.0,CM69784
69785,00:00.0,CM69785
69786,00:00.0,CM69786
69787,00:00.0,CM69787
69788,00:00.0,CM69788
69789,00:00.0,CM69789
69790,00:00.0,CM69790
69791,00:00.0,CM69791
69792,00:00.0,CM69792
69793,00:00.0,CM69793
69794,00:00.0,CM69794
69795,00:00.0,CM69795
69796,00:00.0,CM69796
69797,00:00.0,CM69797
69798,00:00.0,CM69798
69799,00:00.0,CM69799
69800,00:00.0,CM69800
69801,00:00.0,CM69801
69802,00:00.0,CM69802
69803,00:00.0,CM69803
69804,00:00.0,CM69804
69805,00:00.0,CM69805
69806,00:00.0,CM69806
69807,00:00.0,CM69807
69808,00:00.0,CM69808
69809,00:00.0,CM69809
69810,00:00.0,CM69810
69811,00:00.0,CM69811
69812,00:00.0,CM69812
69813,00:00.0,CM69813
69814,00:00.0,CM69814
69815,00:00.0,CM69815
69816,00:00.0,CM69816
69817,00:00.0,CM69817
69818,00:00.0,CM69818
69819,00:00.0,CM69819
69820,00:00.0,CM69820
69821,00:00.0,CM69821
69822,00:00.0,CM69822
69823,00:00.0,CM69823
69824,00:00.0,CM69824
69825,00:00.0,CM69825
69826,00:00.0,CM69826
69827,00:00.0,CM69827
69828,00:00.0,CM69828
69829,00:00.0,CM69829
69830,00:00.0,CM69830
69831,00:00.0,CM69831
69832,00:00.0,CM69832
69833,00:00.0,CM69833
69834,00:00.0,CM69834
69835,00:00.0,CM69835
69836,00:00.0,CM69836
69837,00:00.0,CM69837
69838,00:00.0,CM69838
69839,00:00.0,CM69839
69840,00:00.0,CM69840
69841,00:00.0,CM69841
69842,00:00.0,CM69842
69843,00:00.0,CM69843
69844,00:00.0,CM69844
69845,00:00.0,CM69845
69846,00:00.0,CM69846
69847,00:00.0,CM69847
69848,00:00.0,CM69848
69849,00:00.0,CM69849
69850,00:00.0,CM69850
69851,00:00.0,CM69851
69852,00:00.0,CM69852
69853,00:00.0,CM69853
69854,00:00.0,CM69854
69855,00:00.0,CM69855
69856,00:00.0,CM69856
69857,00:00.0,CM69857
69858,00:00.0,CM69858
69859,00:00.0,CM69859
69860,00:00.0,CM69860
69861,00:00.0,CM69861
69862,00:00.0,CM69862
69863,00:00.0,CM69863
69864,00:00.0,CM69864
69865,00:00.0,CM69865
69866,00:00.0,CM69866
69867,00:00.0,CM69867
69868,00:00.0,CM69868
69869,00:00.0,CM69869
69870,00:00.0,CM69870
69871,00:00.0,CM69871
69872,00:00.0,CM69872
69873,00:00.0,CM69873
69874,00:00.0,CM69874
69875,00:00.0,CM69875
69876,00:00.0,CM69876
69877,00:00.0,CM69877
69878,00:00.0,CM69878
69879,00:00.0,CM69879
69880,00:00.0,CM69880
69881,00:00.0,CM69881
69882,00:00.0,CM69882
69883,00:00.0,CM69883
69884,00:00.0,CM69884
69885,00:00.0,CM69885
69886,00:00.0,CM69886
69887,00:00.0,CM69887
69888,00:00.0,CM69888
69889,00:00.0,CM69889
69890,00:00.0,CM69890
69891,00:00.0,CM69891
69892,00:00.0,CM69892
69893,00:00.0,CM69893
69894,00:00.0,CM69894
69895,00:00.0,CM69895
69896,00:00.0,CM69896
69897,00:00.0,CM69897
69898,00:00.0,CM69898
69899,00:00.0,CM69899
69900,00:00.0,CM69900
69901,00:00.0,CM69901
69902,00:00.0,CM69902
69903,00:00.0,CM69903
69904,00:00.0,CM69904
69905,00:00.0,CM69905
69906,00:00.0,CM69906
69907,00:00.0,CM69907
69908,00:00.0,CM69908
69909,00:00.0,CM69909
69910,00:00.0,CM69910
69911,00:00.0,CM69911
69912,00:00.0,CM69912
69913,00:00.0,CM69913
69914,00:00.0,CM69914
69915,00:00.0,CM69915
69916,00:00.0,CM69916
69917,00:00.0,CM69917
69918,00:00.0,CM69918
69919,00:00.0,CM69919
69920,00:00.0,CM69920
69921,00:00.0,CM69921
69922,00:00.0,CM69922
69923,00:00.0,CM69923
69924,00:00.0,CM69924
69925,00:00.0,CM69925
69926,00:00.0,CM69926
69927,00:00.0,CM69927
69928,00:00.0,CM69928
69929,00:00.0,CM69929
69930,00:00.0,CM69930
69931,00:00.0,CM69931
69932,00:00.0,CM69932
69933,00:00.0,CM69933
69934,00:00.0,CM69934
69935,00:00.0,CM69935
69936,00:00.0,CM69936
69937,00:00.0,CM69937
69938,00:00.0,CM69938
69939,00:00.0,CM69939
69940,00:00.0,CM69940
69941,00:00.0,CM69941
69942,00:00.0,CM69942
69943,00:00.0,CM69943
69944,00:00.0,CM69944
69945,00:00.0,CM69945
69946,00:00.0,CM69946
69947,00:00.0,CM69947
69948,00:00.0,CM69948
69949,00:00.0,CM69949
69950,00:00.0,CM69950
69951,00:00.0,CM69951
69952,00:00.0,CM69952
69953,00:00.0,CM69953
69954,00:00.0,CM69954
69955,00:00.0,CM69955
69956,00:00.0,CM69956
69957,00:00.0,CM69957
69958,00:00.0,CM69958
69959,00:00.0,CM69959
69960,00:00.0,CM69960
69961,00:00.0,CM69961
69962,00:00.0,CM69962
69963,00:00.0,CM69963
69964,00:00.0,CM69964
69965,00:00.0,CM69965
69966,00:00.0,CM69966
69967,00:00.0,CM69967
69968,00:00.0,CM69968
69969,00:00.0,CM69969
69970,00:00.0,CM69970
69971,00:00.0,CM69971
69972,00:00.0,CM69972
69973,00:00.0,CM69973
69974,00:00.0,CM69974
69975,00:00.0,CM69975
69976,00:00.0,CM69976
69977,00:00.0,CM69977
69978,00:00.0,CM69978
69979,00:00.0,CM69979
69980,00:00.0,CM69980
69981,00:00.0,CM69981
69982,00:00.0,CM69982
69983,00:00.0,CM69983
69984,00:00.0,CM69984
69985,00:00.0,CM69985
69986,00:00.0,CM69986
69987,00:00.0,CM69987
69988,00:00.0,CM69988
69989,00:00.0,CM69989
69990,00:00.0,CM69990
69991,00:00.0,CM69991
69992,00:00.0,CM69992
69993,00:00.0,CM69993
69994,00:00.0,CM69994
69995,00:00.0,CM69995
69996,00:00.0,CM69996
69997,00:00.0,CM69997
69998,00:00.0,CM69998
69999,00:00.0,CM69999
70000,00:00.0,CM70000
70001,00:00.0,CM70001
70002,00:00.0,CM70002
70003,00:00.0,CM70003
70004,00:00.0,CM70004
70005,00:00.0,CM70005
70006,00:00.0,CM70006
70007,00:00.0,CM70007
70008,00:00.0,CM70008
70009,00:00.0,CM70009
70010,00:00.0,CM70010
70011,00:00.0,CM70011
70012,00:00.0,CM70012
70013,00:00.0,CM70013
70014,00:00.0,CM70014
70015,00:00.0,CM70015
70016,00:00.0,CM70016
70017,00:00.0,CM70017
70018,00:00.0,CM70018
70019,00:00.0,CM70019
70020,00:00.0,CM70020
70021,00:00.0,CM70021
70022,00:00.0,CM70022
70023,00:00.0,CM70023
70024,00:00.0,CM70024
70025,00:00.0,CM70025
70026,00:00.0,CM70026
70027,00:00.0,CM70027
70028,00:00.0,CM70028
70029,00:00.0,CM70029
70030,00:00.0,CM70030
70031,00:00.0,CM70031
70032,00:00.0,CM70032
70033,00:00.0,CM70033
70034,00:00.0,CM70034
70035,00:00.0,CM70035
70036,00:00.0,CM70036
70037,00:00.0,CM70037
70038,00:00.0,CM70038
70039,00:00.0,CM70039
70040,00:00.0,CM70040
70041,00:00.0,CM70041
70042,00:00.0,CM70042
70043,00:00.0,CM70043
70044,00:00.0,CM70044
70045,00:00.0,CM70045
70046,00:00.0,CM70046
70047,00:00.0,CM70047
70048,00:00.0,CM70048
70049,00:00.0,CM70049
70050,00:00.0,CM70050
70051,00:00.0,CM70051
70052,00:00.0,CM70052
70053,00:00.0,CM70053
70054,00:00.0,CM70054
70055,00:00.0,CM70055
70056,00:00.0,CM70056
70057,00:00.0,CM70057
70058,00:00.0,CM70058
70059,00:00.0,CM70059
70060,00:00.0,CM70060
70061,00:00.0,CM70061
70062,00:00.0,CM70062
70063,00:00.0,CM70063
70064,00:00.0,CM70064
70065,00:00.0,CM70065
70066,00:00.0,CM70066
70067,00:00.0,CM70067
70068,00:00.0,CM70068
70069,00:00.0,CM70069
70070,00:00.0,CM70070
70071,00:00.0,CM70071
70072,00:00.0,CM70072
70073,00:00.0,CM70073
70074,00:00.0,CM70074
70075,00:00.0,CM70075
70076,00:00.0,CM70076
70077,00:00.0,CM70077
70078,00:00.0,CM70078
70079,00:00.0,CM70079
70080,00:00.0,CM70080
70081,00:00.0,CM70081
70082,00:00.0,CM70082
70083,00:00.0,CM70083
70084,00:00.0,CM70084
70085,00:00.0,CM70085
70086,00:00.0,CM70086
70087,00:00.0,CM70087
70088,00:00.0,CM70088
70089,00:00.0,CM70089
70090,00:00.0,CM70090
70091,00:00.0,CM70091
70092,00:00.0,CM70092
70093,00:00.0,CM70093
70094,00:00.0,CM70094
70095,00:00.0,CM70095
70096,00:00.0,CM70096
70097,00:00.0,CM70097
70098,00:00.0,CM70098
70099,00:00.0,CM70099
70100,00:00.0,CM70100
70101,00:00.0,CM70101
70102,00:00.0,CM70102
70103,00:00.0,CM70103
70104,00:00.0,CM70104
70105,00:00.0,CM70105
70106,00:00.0,CM70106
70107,00:00.0,CM70107
70108,00:00.0,CM70108
70109,00:00.0,CM70109
70110,00:00.0,CM70110
70111,00:00.0,CM70111
70112,00:00.0,CM70112
70113,00:00.0,CM70113
70114,00:00.0,CM70114
70115,00:00.0,CM70115
70116,00:00.0,CM70116
70117,00:00.0,CM70117
70118,00:00.0,CM70118
70119,00:00.0,CM70119
70120,00:00.0,CM70120
70121,00:00.0,CM70121
70122,00:00.0,CM70122
70123,00:00.0,CM70123
70124,00:00.0,CM70124
70125,00:00.0,CM70125
70126,00:00.0,CM70126
70127,00:00.0,CM70127
70128,00:00.0,CM70128
70129,00:00.0,CM70129
70130,00:00.0,CM70130
70131,00:00.0,CM70131
70132,00:00.0,CM70132
70133,00:00.0,CM70133
70134,00:00.0,CM70134
70135,00:00.0,CM70135
70136,00:00.0,CM70136
70137,00:00.0,CM70137
70138,00:00.0,CM70138
70139,00:00.0,CM70139
70140,00:00.0,CM70140
70141,00:00.0,CM70141
70142,00:00.0,CM70142
70143,00:00.0,CM70143
70144,00:00.0,CM70144
70145,00:00.0,CM70145
70146,00:00.0,CM70146
70147,00:00.0,CM70147
70148,00:00.0,CM70148
70149,00:00.0,CM70149
70150,00:00.0,CM70150
70151,00:00.0,CM70151
70152,00:00.0,CM70152
70153,00:00.0,CM70153
70154,00:00.0,CM70154
70155,00:00.0,CM70155
70156,00:00.0,CM70156
70157,00:00.0,CM70157
70158,00:00.0,CM70158
70159,00:00.0,CM70159
70160,00:00.0,CM70160
70161,00:00.0,CM70161
70162,00:00.0,CM70162
70163,00:00.0,CM70163
70164,00:00.0,CM70164
70165,00:00.0,CM70165
70166,00:00.0,CM70166
70167,00:00.0,CM70167
70168,00:00.0,CM70168
70169,00:00.0,CM70169
70170,00:00.0,CM70170
70171,00:00.0,CM70171
70172,00:00.0,CM70172
70173,00:00.0,CM70173
70174,00:00.0,CM70174
70175,00:00.0,CM70175
70176,00:00.0,CM70176
70177,00:00.0,CM70177
70178,00:00.0,CM70178
70179,00:00.0,CM70179
70180,00:00.0,CM70180
70181,00:00.0,CM70181
70182,00:00.0,CM70182
70183,00:00.0,CM70183
70184,00:00.0,CM70184
70185,00:00.0,CM70185
70186,00:00.0,CM70186
70187,00:00.0,CM70187
70188,00:00.0,CM70188
70189,00:00.0,CM70189
70190,00:00.0,CM70190
70191,00:00.0,CM70191
70192,00:00.0,CM70192
70193,00:00.0,CM70193
70194,00:00.0,CM70194
70195,00:00.0,CM70195
70196,00:00.0,CM70196
70197,00:00.0,CM70197
70198,00:00.0,CM70198
70199,00:00.0,CM70199
70200,00:00.0,CM70200
70201,00:00.0,CM70201
70202,00:00.0,CM70202
70203,00:00.0,CM70203
70204,00:00.0,CM70204
70205,00:00.0,CM70205
70206,00:00.0,CM70206
70207,00:00.0,CM70207
70208,00:00.0,CM70208
70209,00:00.0,CM70209
70210,00:00.0,CM70210
70211,00:00.0,CM70211
70212,00:00.0,CM70212
70213,00:00.0,CM70213
70214,00:00.0,CM70214
70215,00:00.0,CM70215
70216,00:00.0,CM70216
70217,00:00.0,CM70217
70218,00:00.0,CM70218
70219,00:00.0,CM70219
70220,00:00.0,CM70220
70221,00:00.0,CM70221
70222,00:00.0,CM70222
70223,00:00.0,CM70223
70224,00:00.0,CM70224
70225,00:00.0,CM70225
70226,00:00.0,CM70226
70227,00:00.0,CM70227
70228,00:00.0,CM70228
70229,00:00.0,CM70229
70230,00:00.0,CM70230
70231,00:00.0,CM70231
70232,00:00.0,CM70232
70233,00:00.0,CM70233
70234,00:00.0,CM70234
70235,00:00.0,CM70235
70236,00:00.0,CM70236
70237,00:00.0,CM70237
70238,00:00.0,CM70238
70239,00:00.0,CM70239
70240,00:00.0,CM70240
70241,00:00.0,CM70241
70242,00:00.0,CM70242
70243,00:00.0,CM70243
70244,00:00.0,CM70244
70245,00:00.0,CM70245
70246,00:00.0,CM70246
70247,00:00.0,CM70247
70248,00:00.0,CM70248
70249,00:00.0,CM70249
70250,00:00.0,CM70250
70251,00:00.0,CM70251
70252,00:00.0,CM70252
70253,00:00.0,CM70253
70254,00:00.0,CM70254
70255,00:00.0,CM70255
70256,00:00.0,CM70256
70257,00:00.0,CM70257
70258,00:00.0,CM70258
70259,00:00.0,CM70259
70260,00:00.0,CM70260
70261,00:00.0,CM70261
70262,00:00.0,CM70262
70263,00:00.0,CM70263
70264,00:00.0,CM70264
70265,00:00.0,CM70265
70266,00:00.0,CM70266
70267,00:00.0,CM70267
70268,00:00.0,CM70268
70269,00:00.0,CM70269
70270,00:00.0,CM70270
70271,00:00.0,CM70271
70272,00:00.0,CM70272
70273,00:00.0,CM70273
70274,00:00.0,CM70274
70275,00:00.0,CM70275
70276,00:00.0,CM70276
70277,00:00.0,CM70277
70278,00:00.0,CM70278
70279,00:00.0,CM70279
70280,00:00.0,CM70280
70281,00:00.0,CM70281
70282,00:00.0,CM70282
70283,00:00.0,CM70283
70284,00:00.0,CM70284
70285,00:00.0,CM70285
70286,00:00.0,CM70286
70287,00:00.0,CM70287
70288,00:00.0,CM70288
70289,00:00.0,CM70289
70290,00:00.0,CM70290
70291,00:00.0,CM70291
70292,00:00.0,CM70292
70293,00:00.0,CM70293
70294,00:00.0,CM70294
70295,00:00.0,CM70295
70296,00:00.0,CM70296
70297,00:00.0,CM70297
70298,00:00.0,CM70298
70299,00:00.0,CM70299
70300,00:00.0,CM70300
70301,00:00.0,CM70301
70302,00:00.0,CM70302
70303,00:00.0,CM70303
70304,00:00.0,CM70304
70305,00:00.0,CM70305
70306,00:00.0,CM70306
70307,00:00.0,CM70307
70308,00:00.0,CM70308
70309,00:00.0,CM70309
70310,00:00.0,CM70310
70311,00:00.0,CM70311
70312,00:00.0,CM70312
70313,00:00.0,CM70313
70314,00:00.0,CM70314
70315,00:00.0,CM70315
70316,00:00.0,CM70316
70317,00:00.0,CM70317
70318,00:00.0,CM70318
70319,00:00.0,CM70319
70320,00:00.0,CM70320
70321,00:00.0,CM70321
70322,00:00.0,CM70322
70323,00:00.0,CM70323
70324,00:00.0,CM70324
70325,00:00.0,CM70325
70326,00:00.0,CM70326
70327,00:00.0,CM70327
70328,00:00.0,CM70328
70329,00:00.0,CM70329
70330,00:00.0,CM70330
70331,00:00.0,CM70331
70332,00:00.0,CM70332
70333,00:00.0,CM70333
70334,00:00.0,CM70334
70335,00:00.0,CM70335
70336,00:00.0,CM70336
70337,00:00.0,CM70337
70338,00:00.0,CM70338
70339,00:00.0,CM70339
70340,00:00.0,CM70340
70341,00:00.0,CM70341
70342,00:00.0,CM70342
70343,00:00.0,CM70343
70344,00:00.0,CM70344
70345,00:00.0,CM70345
70346,00:00.0,CM70346
70347,00:00.0,CM70347
70348,00:00.0,CM70348
70349,00:00.0,CM70349
70350,00:00.0,CM70350
70351,00:00.0,CM70351
70352,00:00.0,CM70352
70353,00:00.0,CM70353
70354,00:00.0,CM70354
70355,00:00.0,CM70355
70356,00:00.0,CM70356
70357,00:00.0,CM70357
70358,00:00.0,CM70358
70359,00:00.0,CM70359
70360,00:00.0,CM70360
70361,00:00.0,CM70361
70362,00:00.0,CM70362
70363,00:00.0,CM70363
70364,00:00.0,CM70364
70365,00:00.0,CM70365
70366,00:00.0,CM70366
70367,00:00.0,CM70367
70368,00:00.0,CM70368
70369,00:00.0,CM70369
70370,00:00.0,CM70370
70371,00:00.0,CM70371
70372,00:00.0,CM70372
70373,00:00.0,CM70373
70374,00:00.0,CM70374
70375,00:00.0,CM70375
70376,00:00.0,CM70376
70377,00:00.0,CM70377
70378,00:00.0,CM70378
70379,00:00.0,CM70379
70380,00:00.0,CM70380
70381,00:00.0,CM70381
70382,00:00.0,CM70382
70383,00:00.0,CM70383
70384,00:00.0,CM70384
70385,00:00.0,CM70385
70386,00:00.0,CM70386
70387,00:00.0,CM70387
70388,00:00.0,CM70388
70389,00:00.0,CM70389
70390,00:00.0,CM70390
70391,00:00.0,CM70391
70392,00:00.0,CM70392
70393,00:00.0,CM70393
70394,00:00.0,CM70394
70395,00:00.0,CM70395
70396,00:00.0,CM70396
70397,00:00.0,CM70397
70398,00:00.0,CM70398
70399,00:00.0,CM70399
70400,00:00.0,CM70400
70401,00:00.0,CM70401
70402,00:00.0,CM70402
70403,00:00.0,CM70403
70404,00:00.0,CM70404
70405,00:00.0,CM70405
70406,00:00.0,CM70406
70407,00:00.0,CM70407
70408,00:00.0,CM70408
70409,00:00.0,CM70409
70410,00:00.0,CM70410
70411,00:00.0,CM70411
70412,00:00.0,CM70412
70413,00:00.0,CM70413
70414,00:00.0,CM70414
70415,00:00.0,CM70415
70416,00:00.0,CM70416
70417,00:00.0,CM70417
70418,00:00.0,CM70418
70419,00:00.0,CM70419
70420,00:00.0,CM70420
70421,00:00.0,CM70421
70422,00:00.0,CM70422
70423,00:00.0,CM70423
70424,00:00.0,CM70424
70425,00:00.0,CM70425
70426,00:00.0,CM70426
70427,00:00.0,CM70427
70428,00:00.0,CM70428
70429,00:00.0,CM70429
70430,00:00.0,CM70430
70431,00:00.0,CM70431
70432,00:00.0,CM70432
70433,00:00.0,CM70433
70434,00:00.0,CM70434
70435,00:00.0,CM70435
70436,00:00.0,CM70436
70437,00:00.0,CM70437
70438,00:00.0,CM70438
70439,00:00.0,CM70439
70440,00:00.0,CM70440
70441,00:00.0,CM70441
70442,00:00.0,CM70442
70443,00:00.0,CM70443
70444,00:00.0,CM70444
70445,00:00.0,CM70445
70446,00:00.0,CM70446
70447,00:00.0,CM70447
70448,00:00.0,CM70448
70449,00:00.0,CM70449
70450,00:00.0,CM70450
70451,00:00.0,CM70451
70452,00:00.0,CM70452
70453,00:00.0,CM70453
70454,00:00.0,CM70454
70455,00:00.0,CM70455
70456,00:00.0,CM70456
70457,00:00.0,CM70457
70458,00:00.0,CM70458
70459,00:00.0,CM70459
70460,00:00.0,CM70460
70461,00:00.0,CM70461
70462,00:00.0,CM70462
70463,00:00.0,CM70463
70464,00:00.0,CM70464
70465,00:00.0,CM70465
70466,00:00.0,CM70466
70467,00:00.0,CM70467
70468,00:00.0,CM70468
70469,00:00.0,CM70469
70470,00:00.0,CM70470
70471,00:00.0,CM70471
70472,00:00.0,CM70472
70473,00:00.0,CM70473
70474,00:00.0,CM70474
70475,00:00.0,CM70475
70476,00:00.0,CM70476
70477,00:00.0,CM70477
70478,00:00.0,CM70478
70479,00:00.0,CM70479
70480,00:00.0,CM70480
70481,00:00.0,CM70481
70482,00:00.0,CM70482
70483,00:00.0,CM70483
70484,00:00.0,CM70484
70485,00:00.0,CM70485
70486,00:00.0,CM70486
70487,00:00.0,CM70487
70488,00:00.0,CM70488
70489,00:00.0,CM70489
70490,00:00.0,CM70490
70491,00:00.0,CM70491
70492,00:00.0,CM70492
70493,00:00.0,CM70493
70494,00:00.0,CM70494
70495,00:00.0,CM70495
70496,00:00.0,CM70496
70497,00:00.0,CM70497
70498,00:00.0,CM70498
70499,00:00.0,CM70499
70500,00:00.0,CM70500
70501,00:00.0,CM70501
70502,00:00.0,CM70502
70503,00:00.0,CM70503
70504,00:00.0,CM70504
70505,00:00.0,CM70505
70506,00:00.0,CM70506
70507,00:00.0,CM70507
70508,00:00.0,CM70508
70509,00:00.0,CM70509
70510,00:00.0,CM70510
70511,00:00.0,CM70511
70512,00:00.0,CM70512
70513,00:00.0,CM70513
70514,00:00.0,CM70514
70515,00:00.0,CM70515
70516,00:00.0,CM70516
70517,00:00.0,CM70517
70518,00:00.0,CM70518
70519,00:00.0,CM70519
70520,00:00.0,CM70520
70521,00:00.0,CM70521
70522,00:00.0,CM70522
70523,00:00.0,CM70523
70524,00:00.0,CM70524
70525,00:00.0,CM70525
70526,00:00.0,CM70526
70527,00:00.0,CM70527
70528,00:00.0,CM70528
70529,00:00.0,CM70529
70530,00:00.0,CM70530
70531,00:00.0,CM70531
70532,00:00.0,CM70532
70533,00:00.0,CM70533
70534,00:00.0,CM70534
70535,00:00.0,CM70535
70536,00:00.0,CM70536
70537,00:00.0,CM70537
70538,00:00.0,CM70538
70539,00:00.0,CM70539
70540,00:00.0,CM70540
70541,00:00.0,CM70541
70542,00:00.0,CM70542
70543,00:00.0,CM70543
70544,00:00.0,CM70544
70545,00:00.0,CM70545
70546,00:00.0,CM70546
70547,00:00.0,CM70547
70548,00:00.0,CM70548
70549,00:00.0,CM70549
70550,00:00.0,CM70550
70551,00:00.0,CM70551
70552,00:00.0,CM70552
70553,00:00.0,CM70553
70554,00:00.0,CM70554
70555,00:00.0,CM70555
70556,00:00.0,CM70556
70557,00:00.0,CM70557
70558,00:00.0,CM70558
70559,00:00.0,CM70559
70560,00:00.0,CM70560
70561,00:00.0,CM70561
70562,00:00.0,CM70562
70563,00:00.0,CM70563
70564,00:00.0,CM70564
70565,00:00.0,CM70565
70566,00:00.0,CM70566
70567,00:00.0,CM70567
70568,00:00.0,CM70568
70569,00:00.0,CM70569
70570,00:00.0,CM70570
70571,00:00.0,CM70571
70572,00:00.0,CM70572
70573,00:00.0,CM70573
70574,00:00.0,CM70574
70575,00:00.0,CM70575
70576,00:00.0,CM70576
70577,00:00.0,CM70577
70578,00:00.0,CM70578
70579,00:00.0,CM70579
70580,00:00.0,CM70580
70581,00:00.0,CM70581
70582,00:00.0,CM70582
70583,00:00.0,CM70583
70584,00:00.0,CM70584
70585,00:00.0,CM70585
70586,00:00.0,CM70586
70587,00:00.0,CM70587
70588,00:00.0,CM70588
70589,00:00.0,CM70589
70590,00:00.0,CM70590
70591,00:00.0,CM70591
70592,00:00.0,CM70592
70593,00:00.0,CM70593
70594,00:00.0,CM70594
70595,00:00.0,CM70595
70596,00:00.0,CM70596
70597,00:00.0,CM70597
70598,00:00.0,CM70598
70599,00:00.0,CM70599
70600,00:00.0,CM70600
70601,00:00.0,CM70601
70602,00:00.0,CM70602
70603,00:00.0,CM70603
70604,00:00.0,CM70604
70605,00:00.0,CM70605
70606,00:00.0,CM70606
70607,00:00.0,CM70607
70608,00:00.0,CM70608
70609,00:00.0,CM70609
70610,00:00.0,CM70610
70611,00:00.0,CM70611
70612,00:00.0,CM70612
70613,00:00.0,CM70613
70614,00:00.0,CM70614
70615,00:00.0,CM70615
70616,00:00.0,CM70616
70617,00:00.0,CM70617
70618,00:00.0,CM70618
70619,00:00.0,CM70619
70620,00:00.0,CM70620
70621,00:00.0,CM70621
70622,00:00.0,CM70622
70623,00:00.0,CM70623
70624,00:00.0,CM70624
70625,00:00.0,CM70625
70626,00:00.0,CM70626
70627,00:00.0,CM70627
70628,00:00.0,CM70628
70629,00:00.0,CM70629
70630,00:00.0,CM70630
70631,00:00.0,CM70631
70632,00:00.0,CM70632
70633,00:00.0,CM70633
70634,00:00.0,CM70634
70635,00:00.0,CM70635
70636,00:00.0,CM70636
70637,00:00.0,CM70637
70638,00:00.0,CM70638
70639,00:00.0,CM70639
70640,00:00.0,CM70640
70641,00:00.0,CM70641
70642,00:00.0,CM70642
70643,00:00.0,CM70643
70644,00:00.0,CM70644
70645,00:00.0,CM70645
70646,00:00.0,CM70646
70647,00:00.0,CM70647
70648,00:00.0,CM70648
70649,00:00.0,CM70649
70650,00:00.0,CM70650
70651,00:00.0,CM70651
70652,00:00.0,CM70652
70653,00:00.0,CM70653
70654,00:00.0,CM70654
70655,00:00.0,CM70655
70656,00:00.0,CM70656
70657,00:00.0,CM70657
70658,00:00.0,CM70658
70659,00:00.0,CM70659
70660,00:00.0,CM70660
70661,00:00.0,CM70661
70662,00:00.0,CM70662
70663,00:00.0,CM70663
70664,00:00.0,CM70664
70665,00:00.0,CM70665
70666,00:00.0,CM70666
70667,00:00.0,CM70667
70668,00:00.0,CM70668
70669,00:00.0,CM70669
70670,00:00.0,CM70670
70671,00:00.0,CM70671
70672,00:00.0,CM70672
70673,00:00.0,CM70673
70674,00:00.0,CM70674
70675,00:00.0,CM70675
70676,00:00.0,CM70676
70677,00:00.0,CM70677
70678,00:00.0,CM70678
70679,00:00.0,CM70679
70680,00:00.0,CM70680
70681,00:00.0,CM70681
70682,00:00.0,CM70682
70683,00:00.0,CM70683
70684,00:00.0,CM70684
70685,00:00.0,CM70685
70686,00:00.0,CM70686
70687,00:00.0,CM70687
70688,00:00.0,CM70688
70689,00:00.0,CM70689
70690,00:00.0,CM70690
70691,00:00.0,CM70691
70692,00:00.0,CM70692
70693,00:00.0,CM70693
70694,00:00.0,CM70694
70695,00:00.0,CM70695
70696,00:00.0,CM70696
70697,00:00.0,CM70697
70698,00:00.0,CM70698
70699,00:00.0,CM70699
70700,00:00.0,CM70700
70701,00:00.0,CM70701
70702,00:00.0,CM70702
70703,00:00.0,CM70703
70704,00:00.0,CM70704
70705,00:00.0,CM70705
70706,00:00.0,CM70706
70707,00:00.0,CM70707
70708,00:00.0,CM70708
70709,00:00.0,CM70709
70710,00:00.0,CM70710
70711,00:00.0,CM70711
70712,00:00.0,CM70712
70713,00:00.0,CM70713
70714,00:00.0,CM70714
70715,00:00.0,CM70715
70716,00:00.0,CM70716
70717,00:00.0,CM70717
70718,00:00.0,CM70718
70719,00:00.0,CM70719
70720,00:00.0,CM70720
70721,00:00.0,CM70721
70722,00:00.0,CM70722
70723,00:00.0,CM70723
70724,00:00.0,CM70724
70725,00:00.0,CM70725
70726,00:00.0,CM70726
70727,00:00.0,CM70727
70728,00:00.0,CM70728
70729,00:00.0,CM70729
70730,00:00.0,CM70730
70731,00:00.0,CM70731
70732,00:00.0,CM70732
70733,00:00.0,CM70733
70734,00:00.0,CM70734
70735,00:00.0,CM70735
70736,00:00.0,CM70736
70737,00:00.0,CM70737
70738,00:00.0,CM70738
70739,00:00.0,CM70739
70740,00:00.0,CM70740
70741,00:00.0,CM70741
70742,00:00.0,CM70742
70743,00:00.0,CM70743
70744,00:00.0,CM70744
70745,00:00.0,CM70745
70746,00:00.0,CM70746
70747,00:00.0,CM70747
70748,00:00.0,CM70748
70749,00:00.0,CM70749
70750,00:00.0,CM70750
70751,00:00.0,CM70751
70752,00:00.0,CM70752
70753,00:00.0,CM70753
70754,00:00.0,CM70754
70755,00:00.0,CM70755
70756,00:00.0,CM70756
70757,00:00.0,CM70757
70758,00:00.0,CM70758
70759,00:00.0,CM70759
70760,00:00.0,CM70760
70761,00:00.0,CM70761
70762,00:00.0,CM70762
70763,00:00.0,CM70763
70764,00:00.0,CM70764
70765,00:00.0,CM70765
